Customer_ID,Age,Gender,Annual_Income,Spending_Score,Transaction_Amount,Transaction_Frequency,Web_Activity,Product_Views,Time_on_Website
CUST_257,50,Male,49198.6269821977,55.9809915428255,4900.05194350066,20,76.7567628517918,8,38.9120790090944
CUST_258,26,Female,78817.1370972501,72.2009760489541,3013.38913228525,37,41.6504431903879,32,5.6349120244999
CUST_259,23,Female,38311.412649374,23.6170193917986,2916.28906445416,3,82.2179886816423,31,44.6933186723111
CUST_260,33,Male,42930.308245809,99.6370576896175,3742.88516535336,44,85.0348001119895,47,6.59959803477343
CUST_261,46,Male,84787.8104561324,97.5045230525315,4060.73124256979,33,21.1994054698658,5,36.050884053613
CUST_262,20,Female,74460.3084355912,65.3822429483468,3285.8282505842,9,65.7353482170129,40,42.4557721456355
CUST_263,37,Male,138929.967138853,20.7547026419854,649.197774367338,9,47.2281804162982,35,4.92512888444046
CUST_264,53,Male,67111.2068851623,68.3425960006978,1697.95485491255,4,88.0156737921485,1,14.6168845816654
CUST_265,36,Male,95476.4855361456,8.14764248893841,4641.13736522699,35,21.5740679176454,28,55.0246617034373
CUST_266,43,Female,102194.357429539,4.0345977183748,1130.83190310082,17,67.7813200310044,3,37.3625550417409
CUST_267,20,Female,21702.2793564834,26.5106059626102,1867.11344894919,34,60.7752122252723,0,15.5308751098214
CUST_268,36,Female,106259.858362172,46.7996727171923,2166.06364589154,24,29.5301477571833,18,41.7501064977324
CUST_269,37,Female,43144.6756930677,86.9589780354297,2202.63089857532,32,13.6600903651173,25,36.2098087777397
CUST_270,49,Female,144939.141271029,72.9897379068645,3068.56851664768,1,65.1639760477277,24,30.592966295159
CUST_271,24,Female,39326.1546079047,74.5279455987981,4715.94843034609,8,73.8597458132331,9,58.5950315242969
CUST_272,69,Female,73901.1360845131,43.1238401103595,1211.0566320442,45,31.562734376335,14,41.323772867043
CUST_273,58,Male,31095.4568502237,35.2475642621493,616.291867741581,23,64.4832604022314,21,23.1510254704068
CUST_274,50,Male,149593.652739973,37.7328375354757,995.377744401087,47,39.5130907611503,47,48.2043324925352
CUST_275,57,Male,85285.3513430615,98.7773068098697,4435.75525204426,40,71.3206883282618,20,53.1904142823501
CUST_276,56,Male,97400.0522516057,4.97080994983577,3232.59595514948,12,19.9215274894053,21,8.38801301149305
CUST_277,35,Male,28719.9420604956,86.8361181161224,1436.67487830341,12,89.0215002636174,35,12.8326256928707
CUST_278,57,Male,117494.861151893,58.2888654486669,4081.5752254534,46,28.740959646558,33,13.757393538539
CUST_279,18,Male,47287.7271024262,44.4229264997695,4308.23628185355,47,36.7785987756153,29,41.7814967538059
CUST_280,28,Female,136747.057627293,72.8005083810985,4234.10655006449,15,5.80919520803498,24,36.5793337481437
CUST_281,45,Female,46668.1532626609,49.1802252010456,4595.44340286138,41,11.1512212321276,44,37.5205023172167
CUST_282,42,Male,44789.4036862767,87.4689005700844,1268.68269066507,19,51.5861902712328,27,56.5056246816806
CUST_283,67,Male,24751.4568202523,90.1694845371146,3777.65922444393,26,26.7592676727971,0,46.7787804356311
CUST_284,40,Female,81368.7028642999,42.7503717604721,2308.09209139796,29,83.5480225742194,48,8.54827854619521
CUST_285,48,Male,93429.3473241401,28.4059519262701,4211.57277892141,22,1.46933886549538,44,21.5029178630857
CUST_286,47,Male,28542.1231256858,59.6426825307429,3645.16847903645,40,37.9094048671936,3,26.6882251243684
CUST_287,59,Female,120818.590170351,91.3239712160524,3884.47275803363,21,33.7345546769093,6,24.3617337361087
CUST_288,52,Male,78927.5485172436,21.855556711561,3284.24757002855,38,1.9327630917601,48,40.4892079405509
CUST_289,24,Female,88170.7350125854,62.6736917727848,895.369559653837,20,12.436839900051,8,53.6216930921372
CUST_290,33,Male,77299.1571019697,63.5244617891595,2729.68432529572,29,41.3642674918635,35,19.0570363478445
CUST_291,43,Female,72099.1979137924,73.5781892191128,4923.5020002273,4,49.2864584447447,18,33.5607510488499
CUST_292,65,Female,92753.2430700683,14.0252008275987,4687.56645182062,7,40.4289747254869,0,47.5751558929016
CUST_293,69,Female,40181.2319709926,71.8666715035268,225.436941627088,28,53.0937678412094,9,25.5568654718756
CUST_294,66,Male,43650.6569643852,90.9942195458985,832.425930489891,28,59.5131674905682,35,10.9189695755585
CUST_295,19,Female,132032.130731757,18.788627778154,667.326579538264,4,0.992382112783563,8,29.0221069505611
CUST_296,18,Male,142995.010077372,24.5167891674639,3632.63975082662,22,46.4095159453504,44,4.25812872383868
CUST_297,65,Male,68530.2111163679,97.1681143101223,4090.74879598616,12,96.3499240887588,45,56.6006237861343
CUST_298,29,Male,55196.807508662,18.9167183182395,1075.42171789025,45,51.9032280129549,41,5.41445110650341
CUST_299,22,Male,103719.940621072,85.5841242435883,2534.20493782963,3,67.7542267458953,31,26.8689461997841
CUST_300,54,Female,73135.4422427525,49.7355077883554,4205.10810977589,22,31.1863857916883,31,32.262994404223
CUST_301,49,Female,23300.2262358448,25.4758763659145,3666.67970838359,44,77.3991378152762,5,59.1329261049498
CUST_302,26,Male,40299.8376576047,87.2042402259786,2715.76365540432,2,77.2921481876115,47,10.7952875949288
CUST_303,58,Male,113076.389750162,45.0852202452639,2955.83497538928,24,52.1296047654139,37,7.75145959812916
CUST_304,52,Female,105660.11244832,51.9669180390393,2546.71912911224,34,97.6013823279214,16,1.51366267669007
CUST_305,36,Male,23522.4790254529,36.5641035705768,1494.76677208091,27,12.5550214762653,9,10.1787147752888
CUST_306,65,Female,48856.3810512834,59.7021342920578,2829.45974436649,41,1.6947664889581,49,13.2291057649924
CUST_307,33,Male,50039.7235564493,17.1888633859173,3447.53765722995,1,77.0158211757096,26,38.2042755534024
CUST_308,20,Male,107346.056667835,39.7170721285243,4367.88135014543,8,80.7155537364883,49,13.9627006330926
CUST_309,37,Female,22562.3699080673,96.9718199111935,3185.09385635645,23,12.0207229120576,34,2.21072806903019
CUST_310,41,Male,33534.1156579946,26.5552098374116,3807.99646984536,38,26.5582832958606,20,49.7704823846468
CUST_311,50,Female,123989.091098515,66.0169297895879,808.757458423319,6,1.75523633666289,24,22.570146359234
CUST_312,41,Male,43210.8060670634,33.1938163582448,2313.17179735475,22,29.3308610780565,27,21.8681045082633
CUST_313,69,Male,104856.994020744,77.5738394429735,56.5647829371955,25,77.3141873918672,46,18.8462627209077
CUST_314,28,Male,50963.7615360745,13.9564924111166,1240.9275339629,18,51.7960527712579,14,58.5470233516388
CUST_315,66,Female,32927.3810587149,97.0122834627759,3635.04395841389,17,34.8095593168288,3,11.0368096212476
CUST_316,25,Male,51612.384829929,45.9251645969803,4959.13165723332,12,37.173929490633,28,53.9960457732409
CUST_317,53,Male,113894.701141236,24.3689958712999,504.898716940207,6,0.135362571546815,8,46.8313965962534
CUST_318,55,Male,131240.540853817,8.27617798567125,2013.45663614783,26,29.9800527565236,26,5.51231737445947
CUST_319,57,Male,127928.582393709,17.8060326036665,4002.35413380881,27,64.6458741637931,25,59.2170169885501
CUST_320,37,Female,71633.8588503991,52.4576209070458,1028.13781679821,8,97.4194443816357,18,17.0105918488016
CUST_321,52,Female,106851.067754184,34.3633144666973,2779.87389701841,19,84.7060826983899,27,6.81639269432233
CUST_322,65,Male,46647.9584040567,83.0594532223783,3668.02576718808,42,2.35949646455291,16,49.9295398134198
CUST_323,42,Female,58109.2049339317,43.6578648425188,3083.76739679829,1,89.8560604674839,42,42.6938564869843
CUST_324,52,Male,136523.656407746,25.6227129861754,948.243425730927,29,78.3198413298626,40,37.4159095467961
CUST_325,42,Male,21690.2500563957,62.097353673799,1783.36899774184,45,78.037612357098,41,10.2028709582371
CUST_326,46,Male,31116.1090110809,70.9709444716591,3921.12100458213,49,45.7995759003572,49,29.2312708591017
CUST_327,35,Female,47025.2131689836,17.537148882194,2775.59030551876,35,39.8005292954503,19,47.0528055863456
CUST_328,63,Female,23449.1865035966,17.5943024125435,36.0957715791346,40,30.2915728833193,44,18.9138123504866
CUST_329,35,Female,43586.6065616737,4.63047126642075,3807.34389254019,14,6.56948589543658,39,19.3896998823874
CUST_330,19,Female,95795.40292606,73.9037994914984,186.203661151793,35,22.8235363493699,38,1.18531345683921
CUST_331,52,Female,74785.1915770247,66.7166482345587,3731.21157582885,48,24.6603634978025,48,11.2803606970774
CUST_332,33,Female,136047.322440007,47.9884566992316,1020.37799522453,45,48.4077069710202,22,52.6489318821882
CUST_333,58,Female,126267.663025997,84.5728744479505,4790.78666579571,20,74.7444406596694,46,27.0630430066247
CUST_334,53,Female,64436.2557207239,80.7613451420553,1846.0243489974,49,47.3809828397947,31,59.0698354548316
CUST_335,50,Female,53725.046346068,58.9500820752785,1641.38876552701,13,5.78444494471606,46,24.3467698508538
CUST_336,21,Male,69360.0130617447,86.9588567708126,752.951371158899,38,95.7789800988204,32,43.1960008320342
CUST_337,50,Female,96738.342526925,21.3782797936401,1534.96503529617,49,94.2724319094112,45,17.633223531379
CUST_338,31,Female,54848.2733069739,12.0800423203751,4384.48730152272,46,78.5189543148408,4,22.4647688273151
CUST_339,38,Female,101139.358020387,27.705211540182,4981.70834475996,49,99.1327901564221,42,12.2528332678628
CUST_340,65,Female,73223.5147848613,6.65159875284217,1847.86455722917,8,54.4482332800263,47,21.4766797414643
CUST_341,37,Female,91766.1335107574,53.5857832721022,2248.56704846317,43,96.2768350253206,33,33.2870137048179
CUST_342,25,Female,76696.4487875912,93.7239635372012,3613.13398163166,20,7.56050406167508,39,59.5145999777757
CUST_343,24,Female,58280.5487404493,4.89501052618246,4432.11694452072,33,36.5680748261371,10,40.1879010712354
CUST_344,20,Female,143298.92990508,13.0888814869927,2969.29122759205,26,22.5381268006766,49,12.7555113100905
CUST_345,34,Female,119268.753240769,45.7677038000601,1963.71323390737,39,19.583308413427,2,3.65272505390152
CUST_346,50,Female,38214.7128496388,93.4536267352626,2068.98298583463,21,14.0802948892676,32,8.45503239755613
CUST_347,65,Female,132900.836866729,32.2994543926983,3481.13455101907,49,62.2413641565997,10,34.1907568751098
CUST_348,29,Male,83366.0557724368,51.2162460601509,26.0591353853506,42,78.1321855747305,15,46.1444594001892
CUST_349,68,Male,136291.789496232,5.11571304598882,3101.75079392461,43,57.8298399420361,17,56.4847332307441
CUST_350,39,Female,123981.183273151,15.6859768952468,1783.91012210237,41,14.696270958821,29,1.93356714781243
CUST_351,39,Female,75277.7555810004,98.6763821729258,3973.04468307265,9,81.1123769933471,47,31.8428483521503
CUST_352,63,Male,22921.0100816153,96.5467509471685,474.023292717429,24,63.5954707163729,9,28.7811740171674
CUST_353,47,Female,54928.056720043,1.48905811250655,2945.12931207247,37,38.8165706126995,17,39.7072462965665
CUST_354,55,Male,90412.4479059127,95.2293667569007,2410.05472053176,49,67.4130295536063,37,34.0151524134552
CUST_355,55,Male,102352.168577399,64.2728738437345,3215.20437426708,41,25.9904979242833,18,41.5353098843664
CUST_356,62,Male,53525.3991063163,86.9239111574822,333.619436470012,17,34.5192208494211,35,39.8268725002022
CUST_357,68,Male,38116.2896294671,46.0192457077521,2904.11909926638,24,91.748584313199,12,7.90369176661883
CUST_358,25,Male,128540.930783909,52.0440068293458,2811.80809391802,21,29.050450567142,45,48.1833569035045
CUST_359,44,Female,147972.283491462,49.3958114454351,2807.69387113669,39,46.9988268157937,2,8.27072196726317
CUST_360,44,Male,88339.7236993492,67.0195614970643,3021.40345631631,41,89.0141137396015,9,42.2133068873391
CUST_361,51,Female,42318.3071602795,14.825474220875,3385.57500675955,39,70.7721350267528,37,25.5525766907958
CUST_362,38,Female,55399.952447518,3.96738539739512,4026.89510840704,13,6.22032261647028,0,31.3171933400193
CUST_363,47,Male,22390.7879511707,31.4850642175279,1356.40539343979,11,14.730304427897,26,54.2945828481669
CUST_364,50,Male,138858.844852865,70.763395510928,4126.99655679851,46,0.784159077191682,45,53.5031398619357
CUST_365,45,Female,35307.6407757183,20.9834917601719,2496.29585449463,19,63.0921790229163,7,49.2535220336467
CUST_366,64,Male,94947.141816853,67.6698108991668,394.520812880312,11,44.7673425410418,45,31.0987544469231
CUST_367,50,Male,55627.1786893368,97.0212925646198,302.169136927456,13,13.4274850902276,41,44.4381487978962
CUST_368,22,Female,92043.1403270531,10.2961708631524,1677.84921029334,46,95.7934121056771,16,31.2609262756097
CUST_369,65,Female,104684.650485742,67.5876097042875,3926.63591578622,45,52.965972394562,8,52.3067588660119
CUST_370,36,Male,127866.434481936,44.9312717111525,3541.32786435717,1,24.1893294112889,5,24.7637741607411
CUST_371,21,Female,46834.7653288784,86.946083183373,3945.18867371531,40,50.0603571154708,42,58.2438853204777
CUST_372,52,Male,21429.4577256025,18.5378291552912,2591.17259164363,44,67.9620332735108,24,56.0070427355038
CUST_373,66,Male,37795.1319089449,69.5699692703903,2206.5929997979,19,7.62392179735645,38,44.7545545476554
CUST_374,34,Male,137002.423440254,83.9734136751629,745.788108264357,12,27.4703815047892,48,17.4855371663882
CUST_375,61,Female,133605.710083127,94.5168077279283,1647.68184051046,8,80.6965490883994,27,8.76756173880225
CUST_376,45,Female,97663.7032821401,68.6415548006749,2175.75663720764,8,45.9664870402661,32,51.4275035554987
CUST_377,47,Female,98067.1918563749,50.2203016368343,452.11614410129,45,54.6577142032295,36,10.7528348821397
CUST_378,46,Female,106454.767691013,62.1668767799202,1110.85364402894,12,43.2816002209469,8,51.4013865508428
CUST_379,63,Female,42798.2662210484,87.0215934633931,2995.14421737806,48,4.38999426430051,17,29.9551353960293
CUST_380,23,Male,138873.552970245,57.4903649172441,3680.95894005356,33,16.5749779820156,20,24.9868502446781
CUST_381,52,Male,74440.1682359695,4.00831890998685,4991.75408185082,45,44.5541638741891,1,54.2882559512313
CUST_382,58,Male,69808.0086724347,93.1639208551908,4666.23552340435,26,20.9185465407928,42,36.6272079698764
CUST_383,54,Male,87459.3016867689,69.2631483521245,3216.40034568061,39,4.99790286596787,37,35.0202264206534
CUST_384,41,Female,26105.5756807572,67.9748251919474,2112.02778593742,28,84.3649664051824,39,33.9671907328395
CUST_385,46,Male,41616.8379382903,22.351840087374,3184.52504989408,5,98.1192529164116,35,22.8990014451524
CUST_386,66,Female,115944.370135428,66.2296615530331,3930.40157422036,8,79.3142873996739,49,47.3529431082185
CUST_387,63,Male,30763.8268302664,39.9925761597617,600.497592707703,25,85.3784921704667,42,15.9151081969306
CUST_388,48,Female,98409.7742306305,65.4720647271077,2055.42539958448,27,24.1977130317045,36,56.3948026424352
CUST_389,52,Female,51895.3842585717,11.5527100004911,4200.61340532173,46,96.06269755132,14,53.7451270977707
CUST_390,50,Male,70608.429825457,66.1266851557006,1925.32643014589,23,19.6925704453428,27,20.911339214819
CUST_391,69,Male,57530.185780191,99.941958851296,2863.64263342366,30,95.1429810361832,17,44.0383624200682
CUST_392,38,Male,66237.4531404434,5.77299184719505,2942.96911070237,45,99.4819293965951,33,34.8201684725259
CUST_393,49,Male,113475.967673952,97.7402442379104,930.53650313686,47,71.1722805746049,21,20.9213088179548
CUST_394,40,Female,58625.8230310128,41.2838881115642,1817.55485384492,23,98.1143731791822,10,59.3227772317314
CUST_395,50,Male,93632.6032385967,87.2045915833887,1679.21133082224,49,56.9539779567104,12,2.48900340504759
CUST_396,20,Male,81886.552285883,78.4561629217691,140.721575575003,47,25.954178317609,3,15.9061158066559
CUST_397,35,Female,106277.251497144,57.1346098376801,130.716901817863,20,43.6995885665621,21,31.6843696055579
CUST_398,42,Male,141787.866112219,74.1064717158813,4160.16824794211,18,59.3560935378786,6,31.7952272052353
CUST_399,59,Male,115234.372637333,87.9730405688335,1372.62334176433,18,7.3081562027015,42,35.7470514217883
CUST_400,48,Male,47942.2492167984,41.0098918434523,2595.21304353169,2,62.2343264617246,23,45.3488941493522
CUST_401,20,Male,24053.807557967,33.3762829947606,1500.64061220798,4,98.1177836762295,3,37.7851920006385
CUST_402,57,Male,54094.3257589773,67.0917451707949,4703.98943312555,30,19.0107649783728,27,36.4166061711542
CUST_403,63,Female,97360.1309910331,80.9767482521846,1303.89082674021,33,79.2595116288383,14,4.15735331186956
CUST_404,41,Male,26685.3557529525,76.466228342885,2153.98749556729,36,90.7898793779619,0,23.2152869795686
CUST_405,67,Male,84527.6121361607,79.9835512370048,4364.92394991816,18,94.3701592820221,2,14.6912886423682
CUST_406,49,Male,97589.5703591956,44.1227481664804,4211.24849829113,37,96.0135604405447,13,16.6568365845166
CUST_407,64,Male,63451.7058062049,81.9655874013271,938.646075052924,19,52.1459638721472,37,33.7059109860803
CUST_408,39,Male,120218.586486957,12.9006964816902,4015.19011588059,47,97.7307907991504,49,12.7708135808469
CUST_409,40,Female,33857.7729073903,54.9044206981241,2296.35256482208,28,75.7310207134439,0,18.342996959997
CUST_410,19,Male,29767.9116256551,1.57010738931404,2420.01467170592,40,16.1671436236962,37,14.9879978025231
CUST_411,44,Female,114664.538306468,33.1339971601268,676.06506235556,20,47.690010646797,37,56.9616736498735
CUST_412,59,Female,84413.8711068058,37.2796919522684,412.201553648052,49,71.8331175372004,20,56.7352781980946
CUST_413,19,Male,109492.311535606,40.2210964693163,3642.41714179909,33,24.7340315819083,47,36.986551957167
CUST_414,43,Male,76527.554018487,69.8512534622964,2487.34115025295,12,64.0615183548887,28,55.5468256551821
CUST_415,34,Male,52032.2643210839,39.4672520257642,2189.88500604975,15,66.6600479046619,4,47.362946082634
CUST_416,57,Male,126483.301297646,45.4206686396305,3650.24606097546,41,16.2699743808566,48,35.8069250853067
CUST_417,50,Female,123924.064265967,24.5168689565584,3829.90936596564,39,56.5085312452756,9,1.37967747831095
CUST_418,26,Male,110310.541211075,37.9519273713047,802.951756670074,2,77.1626910978608,27,46.5784608786848
CUST_419,60,Male,55378.8678398952,23.499693099052,3055.02349589343,29,49.8895664535942,20,42.4468121537197
CUST_420,65,Male,96729.9866929813,8.24639645307592,685.416870565651,41,1.21031167761074,49,37.2999655436624
CUST_421,56,Male,66926.6066022035,60.7414107447564,3759.36167928494,10,0.903846907929218,6,45.8650343892658
CUST_422,46,Male,31905.6695324624,67.1530670569466,3288.20622977303,2,35.7029343970012,2,31.2624077217112
CUST_423,59,Male,139250.764810092,62.3295442549518,4783.50695920646,11,92.6194068431782,44,42.540913007959
CUST_424,43,Female,37786.422019465,46.8859103362567,354.100501618542,13,22.8676779603609,46,56.1751531168631
CUST_425,52,Female,143530.855996704,38.5987922377438,294.703058544759,10,63.4363688871687,19,23.1724959349191
CUST_426,67,Male,77980.7504845343,86.4700313076107,1418.11350271907,14,22.2075870693321,18,42.7791882591369
CUST_427,42,Male,44067.2807490206,52.3890967284856,1315.91136184217,18,32.1669989659549,34,29.0655812626466
CUST_428,41,Male,90447.1231591866,48.4390058853434,1242.42420736928,9,84.8042089601484,3,40.7895794570249
CUST_429,30,Female,133482.958663933,3.53856451483713,4532.21035679997,39,72.8861442269947,4,46.0107067977075
CUST_430,24,Male,115189.235233243,34.7835349349895,1255.23553724904,28,9.53992773132106,0,3.68169752571196
CUST_431,53,Female,124852.949221988,38.6393662597998,1367.02913338187,3,42.8702020986434,3,39.149426192971
CUST_432,62,Male,105641.837672393,40.4834553087932,3799.39732946564,20,2.91697636452645,11,14.3777298800097
CUST_433,37,Male,109995.953387321,58.4370645535059,2254.20181382819,6,48.0890146603009,26,40.5319197306464
CUST_434,18,Male,130395.434703492,53.826652125961,3885.78567920635,27,66.2434011701068,41,28.631480970095
CUST_435,25,Male,52456.8411516942,61.182604186551,336.177126246282,2,11.8502623598152,22,46.6396117700283
CUST_436,63,Female,83625.2452736083,76.7234428926707,2442.98025643019,29,28.8884938909166,24,8.28064809713019
CUST_437,33,Female,48757.2274365483,81.4855881328933,177.73186491458,38,39.7836625502157,20,37.9530187477155
CUST_438,31,Male,148396.841039564,72.094184546423,322.639485242219,3,91.953102465605,23,17.4297730067256
CUST_439,29,Male,142727.71415926,95.5968458995385,4533.12289218861,16,99.3255015422964,24,51.3259377245049
CUST_440,68,Female,25125.4854779058,2.8050256849598,704.8344018768,30,4.49112989956159,44,55.7746268325421
CUST_441,40,Female,111724.772427039,20.3820205826711,2666.77920455333,40,76.1007923495392,45,59.7874993270643
CUST_442,32,Female,140282.281264037,1.74872462283607,2061.36705697753,2,37.1724066402343,31,47.9644367432097
CUST_443,45,Female,43474.7948665534,65.0999967013057,1743.24319803163,17,39.245818622948,31,45.4703101552523
CUST_444,51,Male,93832.8799718418,89.9050243460487,4500.16839497949,41,75.4264973347023,4,13.7145447731855
CUST_445,19,Female,139013.478686445,25.1047473610536,118.898749909693,12,91.8426432145409,35,20.8244164804164
CUST_446,49,Male,24412.9772161538,92.7764199348344,3322.31053401619,35,95.0928594502548,45,28.4752699639745
CUST_447,40,Female,110664.634742089,6.96647163866652,4817.33822672562,43,57.7122586038321,41,46.6294818191527
CUST_448,39,Female,58655.3709584316,93.5091666537459,2805.23923547459,1,35.7121159300503,48,54.9829860396001
CUST_449,68,Female,140171.505398949,35.8106460367238,4684.74408554513,45,78.7549085858779,41,12.1592069013561
CUST_450,42,Female,146237.571871498,11.0406620164724,270.766817637259,15,25.10013832623,38,55.4196815955361
CUST_451,39,Female,142754.643584746,49.1013041594462,2099.77866218007,26,56.4074028833518,15,42.0418544888894
CUST_452,39,Male,81647.8481654703,26.4208802043303,1308.18737690064,37,35.8578461524873,32,37.0354731104173
CUST_453,66,Male,132065.544628611,29.2024172942304,3656.79661525384,21,65.6631073707876,48,12.7906350056344
CUST_454,69,Female,129791.421809559,31.4217065277024,4906.67248158126,49,24.0398912893507,20,4.27597693573988
CUST_455,59,Female,61483.0615216232,80.4995638854337,1290.0850115968,31,19.1592945734826,8,34.5394290119685
CUST_456,23,Male,127759.011639588,54.3769663908502,3274.33126135563,25,91.8239086675437,5,39.4394253164047
CUST_457,32,Female,24810.992513014,31.8194622164444,998.507187471103,23,10.1803682949537,44,13.4361055119266
CUST_458,60,Female,97515.0842026669,61.4230445477809,2830.99797031233,24,50.5957907734932,34,33.8309161437019
CUST_459,54,Male,49901.1488474014,71.8989167480962,2325.0231085748,38,22.0852782963009,38,51.5331107629918
CUST_460,50,Female,35673.6951510462,27.9897760726198,4860.30659486137,28,3.89299633256674,21,50.2688907818462
CUST_461,25,Female,30003.9162117972,41.9413610510098,3046.55109075537,21,3.60188182914264,40,55.7139556545915
CUST_462,61,Male,110517.540864158,13.0667232403578,1754.03679671323,43,17.5221772105827,4,22.5872627638559
CUST_463,61,Male,64183.7452898486,18.9337856039334,579.337966590788,18,86.6770354506,41,19.7649247805042
CUST_464,22,Male,114219.680298739,68.4306675425333,764.721675387323,36,28.2478743977027,22,45.2161343528677
CUST_465,56,Female,28496.3243038625,18.9623964218671,1134.33148045666,35,95.0459170575296,16,26.4356319007233
CUST_466,21,Male,60987.7439179793,52.991174983039,1262.32364008809,45,58.1622292989194,11,6.16537117763906
CUST_467,23,Male,90133.8680087939,71.1955799105208,4254.57412862728,9,43.6614189768766,22,17.6852667095595
CUST_468,62,Male,122794.011429065,11.5808153863796,2810.5017135298,38,58.0088834669455,15,25.6963548463579
CUST_469,49,Male,61437.8253811691,57.1639097432615,2621.72064775809,30,51.6698385226268,2,18.2584691030989
CUST_470,69,Male,101365.878936811,26.399715586435,582.696670627395,44,75.8776253757325,29,20.600128685892
CUST_471,47,Male,135177.107270704,96.3297606485204,4302.09706981368,34,28.2496065972852,21,18.3327784642891
CUST_472,64,Female,100062.2144637,48.8710190252725,3616.84337301033,32,35.3050391600302,8,3.44845086380169
CUST_473,52,Female,50284.7317179724,80.7932624277407,347.665125881008,3,89.4094302533251,28,38.5885873486421
CUST_474,57,Male,23172.1016023499,55.4724276734699,3542.09713517655,3,94.6456513150406,46,36.2402528008547
CUST_475,69,Male,133112.853607121,5.2978407526271,2722.2557045398,28,89.2558227486474,36,39.5496264102422
CUST_476,33,Male,22765.0234105503,63.6819861838082,417.809475276424,44,41.9447993957314,22,12.346283865984
CUST_477,30,Female,133711.217448946,95.1889308784591,2296.920201228,15,78.0365503006882,12,18.4436179551366
CUST_478,67,Female,88761.8274235376,60.5595701944868,2428.63447277893,41,47.6335733301099,31,37.5573396897504
CUST_479,59,Female,142078.800806677,82.0996970832522,837.214955414746,23,49.7539852146102,45,36.3780265391354
CUST_480,47,Female,123841.820650577,88.5364398714924,4729.03375353141,40,20.4680109057284,46,30.8734882519018
CUST_481,36,Female,149731.434369334,23.5798974229443,4251.3771036885,11,59.1130303258517,47,21.6743817506016
CUST_482,34,Female,65592.5360087223,21.9924391509144,3348.42146327225,48,18.6135897753348,22,54.8629292817067
CUST_483,36,Female,119734.477561047,61.4871178962482,2316.85484939303,32,33.1564699067194,44,21.0464442956318
CUST_484,45,Female,72251.0187692015,41.6918185108638,2064.7100525067,36,85.5030201619935,16,27.8815302297978
CUST_485,43,Female,82383.8306395082,84.1462689838053,3258.35760108326,33,20.7075809210855,39,41.0087160262983
CUST_486,54,Male,101575.710218388,90.1022892164031,2731.70502834046,24,7.11582851734328,20,33.0382644211391
CUST_487,43,Male,133578.024844224,35.9887165509691,320.742798350609,39,6.90075926128163,1,21.4662726054987
CUST_488,40,Male,147930.850995908,24.4501853384737,2567.38821736395,34,94.0784520503108,36,26.7030426369341
CUST_489,26,Male,119875.543802387,78.2720260091423,4033.95404999187,28,50.6920437961835,5,47.8743682533569
CUST_490,29,Female,74309.6816817534,28.2057975192655,2301.60698920882,37,40.9412071817018,43,17.4096201737101
CUST_491,18,Female,74776.4102960191,82.4388175328542,269.263321995799,7,81.0878581007919,17,9.39305914683211
CUST_492,18,Male,115885.699206556,42.9500871112275,3933.52821492632,4,83.5825927910516,29,19.4766289079568
CUST_493,64,Female,51041.0289498793,67.0874400298556,1014.80527285851,37,33.2191033115605,21,51.1225187137862
CUST_494,51,Male,34361.6347070813,10.4579960696322,1300.51796609131,1,69.3618057473795,32,6.25039317652445
CUST_495,49,Female,66100.880493301,62.7620731429807,831.884703627157,1,77.1122815851887,29,59.5100683289747
CUST_496,65,Male,57341.0689150306,45.7250001949857,1657.77317370877,47,65.4650686865955,16,32.9191710367321
CUST_497,42,Female,58520.0556592787,59.0742378543719,3786.19001338629,20,15.1595074800099,42,59.1058988940585
CUST_498,57,Female,50369.0076364883,17.6334065667415,2601.73543892465,19,87.5883083517057,31,56.4007889030727
CUST_499,62,Male,25472.114652727,73.950500749474,1032.35755801206,29,53.9094552736009,41,27.7160091384441
CUST_500,18,Female,22323.6115153438,86.4169106767796,4390.37208997868,10,28.2472426370004,13,12.7109734017156
